Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_destroy_data(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::begin()
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::deque()
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~deque()
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_destroy_data(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::begin()
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::deque()
  0.00      0.03     0.00        1     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::~deque()
  0.00      0.03     0.00        1     0.00     0.00  std::stack<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> > >::stack<std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >, void>()
  0.00      0.03     0.00        1     0.00     0.00  std::stack<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> > >::~stack()
  0.00      0.03     0.00        1     0.00     0.00  std::stack<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> > >::stack<std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >, void>()
  0.00      0.03     0.00        1     0.00     0.00  std::stack<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> > >::~stack()
  0.00      0.03     0.00        1     0.00     0.00  std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::stack<std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >, void>()
  0.00      0.03     0.00        1     0.00     0.00  std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::~stack()
  0.00      0.03     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl()
  0.00      0.03     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl()
  0.00      0.03     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*)
  0.00      0.03     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree()
  0.00      0.03     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 33.33% of 0.03 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.03                 main [1]
                0.01    0.01   20000/20000       AVLTreeInternals::AVLTreeBase<int, std::less<int> >::insert(int) [2]
                0.00    0.01   20000/20000       AVLTreeInternals::AVLTreeBase<int, std::less<int> >::remove(int) [6]
                0.00    0.00   20000/20000       std::set<int, std::less<int>, std::allocator<int> >::erase(int const&) [12]
                0.00    0.00   20000/20000       std::set<int, std::less<int>, std::allocator<int> >::insert(int&&) [15]
                0.00    0.00       3/3           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::insert(int*) [23]
                0.00    0.00      25/25          operator!=(AVLTree<testing, Compare>::Iterator const&, AVLTree<testing, Compare>::Iterator const&) [153]
                0.00    0.00      24/24          testing::testing(int, int) [154]
                0.00    0.00      23/23          AVLTree<testing, Compare>::Iterator::operator*() const [165]
                0.00    0.00      23/47          operator<<(std::ostream&, testing&) [140]
                0.00    0.00      23/23          AVLTree<testing, Compare>::Iterator::operator++() [164]
                0.00    0.00      16/16          AVLTreeInternals::AVLTreeBase<testing, Compare>::insert(testing) [176]
                0.00    0.00      10/10          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [187]
                0.00    0.00      10/10          std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [183]
                0.00    0.00      10/10          std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [181]
                0.00    0.00       8/8           AVLTreeInternals::AVLTreeBase<testing, Compare>::remove(testing) [196]
                0.00    0.00       8/8           operator!=(AVLTree<int*, std::less<int> >::Iterator const&, AVLTree<int*, std::less<int> >::Iterator const&) [227]
                0.00    0.00       6/6           AVLTree<int*, std::less<int> >::Iterator::operator*() const [232]
                0.00    0.00       6/6           AVLTree<int*, std::less<int> >::Iterator::operator++() [229]
                0.00    0.00       4/4           AVLTree<testing, Compare>::Iterator::~Iterator() [250]
                0.00    0.00       4/4           AVLTree<int*, std::less<int> >::Iterator::~Iterator() [252]
                0.00    0.00       2/2           AVLTreeInternals::AVLTreeBase<testing, Compare>::print() [336]
                0.00    0.00       2/2           AVLTreeInternals::AVLTreeBase<testing, Compare>::size() const [350]
                0.00    0.00       2/2           AVLTree<testing, Compare>::begin() [341]
                0.00    0.00       2/2           AVLTree<testing, Compare>::end() [340]
                0.00    0.00       2/2           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::print() [339]
                0.00    0.00       2/2           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::size() const [351]
                0.00    0.00       2/2           AVLTree<int*, std::less<int> >::begin() [343]
                0.00    0.00       2/2           AVLTree<int*, std::less<int> >::end() [342]
                0.00    0.00       1/1           AVLTree<testing, Compare>::AVLTree() [384]
                0.00    0.00       1/1           AVLTree<int, std::less<int> >::AVLTree() [388]
                0.00    0.00       1/1           std::set<int, std::less<int>, std::allocator<int> >::set() [475]
                0.00    0.00       1/1           AVLTree<int*, std::less<int> >::AVLTree() [386]
                0.00    0.00       1/1           AVLTree<int*, std::less<int> >::~AVLTree() [387]
                0.00    0.00       1/1           std::set<int, std::less<int>, std::allocator<int> >::~set() [476]
                0.00    0.00       1/1           AVLTree<int, std::less<int> >::~AVLTree() [389]
                0.00    0.00       1/1           AVLTree<testing, Compare>::~AVLTree() [385]
-----------------------------------------------
                0.01    0.01   20000/20000       main [1]
[2]     62.4    0.01    0.01   20000         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::insert(int) [2]
                0.00    0.01   12701/12701       AVLTreeInternals::AVLTreeBase<int, std::less<int> >::balanceInsert(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [8]
                0.00    0.00  267137/520130      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::TEqual(int const&, int const&) const [11]
                0.00    0.00  247138/1290212     AVLTree<int, std::less<int> >::TCompare(AVLTreeInternals::NodeData<int> const&, AVLTreeInternals::NodeData<int> const&) const [7]
                0.00    0.00   12702/12702       AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node::Node(int, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [64]
-----------------------------------------------
                0.00    0.00       8/1981678     AVLTree<int*, std::less<int> >::TCompare(AVLTreeInternals::NodeData<int*> const&, AVLTreeInternals::NodeData<int*> const&) const [22]
                0.00    0.00    8111/1981678     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_upper_bound(std::_Rb_tree_node<int>*, std::_Rb_tree_node_base*, int const&) [21]
                0.00    0.00    8139/1981678     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_lower_bound(std::_Rb_tree_node<int>*, std::_Rb_tree_node_base*, int const&) [20]
                0.00    0.00   12652/1981678     std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_<int, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, int&&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node&) [19]
                0.00    0.00  276634/1981678     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [17]
                0.00    0.00  385922/1981678     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::equal_range(int const&) [13]
                0.01    0.00 1290212/1981678     AVLTree<int, std::less<int> >::TCompare(AVLTreeInternals::NodeData<int> const&, AVLTreeInternals::NodeData<int> const&) const [7]
[3]     33.3    0.01    0.00 1981678         std::less<int>::operator()(int const&, int const&) const [3]
-----------------------------------------------
                              457888             AVLTreeInternals::AVLTreeBase<int, std::less<int> >::getHeight(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [4]
                0.01    0.00  410416/410416      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::calculateBalanceFactor(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [5]
[4]     33.3    0.01    0.00  410416+457888  AVLTreeInternals::AVLTreeBase<int, std::less<int> >::getHeight(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [4]
                              457888             AVLTreeInternals::AVLTreeBase<int, std::less<int> >::getHeight(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [4]
-----------------------------------------------
                0.00    0.00    1852/206498      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotate(bool, bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [18]
                0.00    0.00   94091/206498      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::balanceRemove(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [10]
                0.00    0.01  110555/206498      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::balanceInsert(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [8]
[5]     33.3    0.00    0.01  206498         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::calculateBalanceFactor(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [5]
                0.01    0.00  410416/410416      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::getHeight(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [4]
-----------------------------------------------
                0.00    0.01   20000/20000       main [1]
[6]     26.0    0.00    0.01   20000         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::remove(int) [6]
                0.00    0.00    8065/8065        AVLTreeInternals::AVLTreeBase<int, std::less<int> >::remove(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, bool) [9]
                0.00    0.00  252993/520130      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::TEqual(int const&, int const&) const [11]
                0.00    0.00  244928/1290212     AVLTree<int, std::less<int> >::TCompare(AVLTreeInternals::NodeData<int> const&, AVLTreeInternals::NodeData<int> const&) const [7]
-----------------------------------------------
                0.00    0.00    6093/1290212     AVLTreeInternals::AVLTreeBase<int, std::less<int> >::remove(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, bool) [9]
                0.00    0.00  244928/1290212     AVLTreeInternals::AVLTreeBase<int, std::less<int> >::remove(int) [6]
                0.00    0.00  247138/1290212     AVLTreeInternals::AVLTreeBase<int, std::less<int> >::insert(int) [2]
                0.00    0.00  792053/1290212     AVLTreeInternals::AVLTreeBase<int, std::less<int> >::TEqual(int const&, int const&) const [11]
[7]     21.7    0.00    0.01 1290212         AVLTree<int, std::less<int> >::TCompare(AVLTreeInternals::NodeData<int> const&, AVLTreeInternals::NodeData<int> const&) const [7]
