Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[126]    0.0    0.00    0.00  233087         std::stack<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> > >::push(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node* const&) [126]
                0.00    0.00  233087/233087      std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::push_back(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node* const&) [124]
-----------------------------------------------
                0.00    0.00   94362/199574      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateLR(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [50]
                0.00    0.00  105212/199574      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotate(bool, bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [41]
[127]    0.0    0.00    0.00  199574         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateLL(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [127]
-----------------------------------------------
                0.00    0.00   89083/185992      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateRL(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [129]
                0.00    0.00   96909/185992      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotate(bool, bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [41]
[128]    0.0    0.00    0.00  185992         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateRR(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [128]
-----------------------------------------------
                0.00    0.00   89083/89083       AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotate(bool, bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [41]
[129]    0.0    0.00    0.00   89083         AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateRL(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [129]
                0.00    0.00   89083/185992      AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateRR(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [128]
-----------------------------------------------
                0.00    0.00       1/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_deallocate_node(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**) [444]
                0.00    0.00       1/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_allocate_node() [440]
                0.00    0.00       1/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_deallocate_node(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**) [468]
                0.00    0.00       1/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_allocate_node() [464]
                0.00    0.00       1/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_deallocate_node(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**) [456]
                0.00    0.00       1/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_allocate_node() [452]
                0.00    0.00       2/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_initialize_map(unsigned long) [443]
                0.00    0.00       2/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_initialize_map(unsigned long) [467]
                0.00    0.00       2/237         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_initialize_map(unsigned long) [455]
                0.00    0.00       2/237         std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_S_buffer_size() [383]
                0.00    0.00       2/237         std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::_S_buffer_size() [389]
                0.00    0.00       2/237         std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::_S_buffer_size() [386]
                0.00    0.00       4/237         std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_deallocate_node(AVLTree<testing, Compare>::Iterator::IteratorNodeData*) [300]
                0.00    0.00       4/237         std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_deallocate_node(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*) [311]
                0.00    0.00       4/237         std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_allocate_node() [296]
                0.00    0.00       4/237         std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_allocate_node() [308]
                0.00    0.00       8/237         std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_initialize_map(unsigned long) [299]
                0.00    0.00       8/237         std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_initialize_map(unsigned long) [310]
                0.00    0.00      46/237         std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::_S_buffer_size() [159]
                0.00    0.00     141/237         std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::_S_buffer_size() [140]
[130]    0.0    0.00    0.00     237         std::__deque_buf_size(unsigned long) [130]
-----------------------------------------------
                0.00    0.00       7/212         AVLTreeInternals::AVLTreeBase<testing, Compare>::remove(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, bool) [213]
                0.00    0.00      21/212         AVLTreeInternals::AVLTreeBase<testing, Compare>::remove(testing) [214]
                0.00    0.00      46/212         AVLTreeInternals::AVLTreeBase<testing, Compare>::insert(testing) [194]
                0.00    0.00     138/212         AVLTreeInternals::AVLTreeBase<testing, Compare>::TEqual(testing const&, testing const&) const [144]
[131]    0.0    0.00    0.00     212         AVLTree<testing, Compare>::TCompare(AVLTreeInternals::NodeData<testing> const&, AVLTreeInternals::NodeData<testing> const&) const [131]
                0.00    0.00     212/212         Compare::operator()(testing, testing) const [132]
-----------------------------------------------
                0.00    0.00     212/212         AVLTree<testing, Compare>::TCompare(AVLTreeInternals::NodeData<testing> const&, AVLTreeInternals::NodeData<testing> const&) const [131]
[132]    0.0    0.00    0.00     212         Compare::operator()(testing, testing) const [132]
-----------------------------------------------
                0.00    0.00       4/154         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::begin() [323]
                0.00    0.00     150/154         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::end() [134]
[133]    0.0    0.00    0.00     154         std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::_Deque_iterator(std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*> const&) [133]
-----------------------------------------------
                0.00    0.00       4/150         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::~deque() [325]
                0.00    0.00     146/150         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::back() [138]
[134]    0.0    0.00    0.00     150         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::end() [134]
                0.00    0.00     150/154         std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::_Deque_iterator(std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*> const&) [133]
-----------------------------------------------
                                  72             AVLTreeInternals::AVLTreeBase<testing, Compare>::getHeight(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [135]
                0.00    0.00     148/148         AVLTreeInternals::AVLTreeBase<testing, Compare>::calculateBalanceFactor(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [145]
[135]    0.0    0.00    0.00     148+72      AVLTreeInternals::AVLTreeBase<testing, Compare>::getHeight(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [135]
                                  72             AVLTreeInternals::AVLTreeBase<testing, Compare>::getHeight(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*) [135]
-----------------------------------------------
                0.00    0.00     146/146         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::back() [138]
[136]    0.0    0.00    0.00     146         std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::operator*() const [136]
-----------------------------------------------
                0.00    0.00     146/146         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::back() [138]
[137]    0.0    0.00    0.00     146         std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::operator--() [137]
-----------------------------------------------
                0.00    0.00     146/146         std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::top() [139]
[138]    0.0    0.00    0.00     146         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::back() [138]
                0.00    0.00     146/150         std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::end() [134]
                0.00    0.00     146/146         std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::operator*() const [136]
                0.00    0.00     146/146         std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::operator--() [137]
-----------------------------------------------
                0.00    0.00       4/146         AVLTree<testing, Compare>::Iterator::Iterator(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, Compare) [267]
                0.00    0.00     142/146         AVLTree<testing, Compare>::Iterator::operator++() [182]
