Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [53] void __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node*>::construct<AVLTree<int, std::less<int> >::Node*, AVLTree<int, std::less<int> >::Node* const&>(AVLTree<int, std::less<int> >::Node**, AVLTree<int, std::less<int> >::Node* const&) [376] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_M_create_nodes(AVLTree<int, std::less<int> >::Node***, AVLTree<int, std::less<int> >::Node***) [140] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
 [327] __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node*>::new_allocator() [377] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_M_allocate_node() [141] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
 [328] __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node*>::~new_allocator() [378] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_M_destroy_nodes(AVLTree<int, std::less<int> >::Node***, AVLTree<int, std::less<int> >::Node***) [142] std::__cxx11::to_string(int)
 [329] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Node**>::deallocate(AVLTree<testing, Compare>::Node***, unsigned long) [379] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_M_deallocate_map(AVLTree<int, std::less<int> >::Node***, unsigned long) [22] std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_<int, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, int&&, std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node&)
 [330] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Node**>::allocate(unsigned long, void const*) [380] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_M_initialize_map(unsigned long) [48] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node::_Alloc_node(std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >&)
 [273] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Node**>::new_allocator() [381] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_M_deallocate_node(AVLTree<int, std::less<int> >::Node**) [104] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_node()
 [274] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Node**>::~new_allocator() [382] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_M_get_Tp_allocator() [23] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_put_node(std::_Rb_tree_node<int>*)
 [331] __gnu_cxx::new_allocator<AVLTree<testing*, std::less<testing*> >::Node**>::deallocate(AVLTree<testing*, std::less<testing*> >::Node***, unsigned long) [383] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::_Deque_base() [12] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::equal_range(int const&)
 [332] __gnu_cxx::new_allocator<AVLTree<testing*, std::less<testing*> >::Node**>::allocate(unsigned long, void const*) [384] std::_Deque_base<AVLTree<int, std::less<int> >::Node*, std::allocator<AVLTree<int, std::less<int> >::Node*> >::~_Deque_base() [20] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_drop_node(std::_Rb_tree_node<int>*)
 [275] __gnu_cxx::new_allocator<AVLTree<testing*, std::less<testing*> >::Node**>::new_allocator() [28] std::_Rb_tree_node<int>::_M_valptr() [25] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase_aux(std::_Rb_tree_const_iterator<int>)
 [276] __gnu_cxx::new_allocator<AVLTree<testing*, std::less<testing*> >::Node**>::~new_allocator() [169] std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData const&, AVLTree<testing, Compare>::Iterator::IteratorNodeData const*>::_Deque_iterator(std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*> const&) [24] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase_aux(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>)
 [333] __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node**>::deallocate(AVLTree<int, std::less<int> >::Node***, unsigned long) [170] std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData const&, AVLTree<testing, Compare>::Iterator::IteratorNodeData const*>::operator--() [64] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl()
 [334] __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node**>::allocate(unsigned long, void const*) [210] std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::_M_set_node(AVLTree<testing, Compare>::Iterator::IteratorNodeData**) [418] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl()
 [277] __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node**>::new_allocator() [129] std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::_S_buffer_size() [44] std::_Rb_tree_node<int>* std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_create_node<int>(int&&)
 [278] __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node**>::~new_allocator() [211] std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::_Deque_iterator() [67] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_lower_bound(std::_Rb_tree_node<int>*, std::_Rb_tree_node_base*, int const&)
  [29] __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::deallocate(std::_Rb_tree_node<int>*, unsigned long) [123] std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::_Deque_iterator(std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*> const&) [66] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_upper_bound(std::_Rb_tree_node<int>*, std::_Rb_tree_node_base*, int const&)
  [96] void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::destroy<int>(int*) [126] std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::operator--() [45] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*)
  [97] __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::allocate(unsigned long, void const*) [295] std::_Deque_iterator<AVLTree<testing, Compare>::Node*, AVLTree<testing, Compare>::Node*&, AVLTree<testing, Compare>::Node**>::_M_set_node(AVLTree<testing, Compare>::Node***) [14] std::pair<std::_Rb_tree_iterator<int>, bool> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_unique<int>(int&&)
  [98] void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int>(int*, int&&) [296] std::_Deque_iterator<AVLTree<testing, Compare>::Node*, AVLTree<testing, Compare>::Node*&, AVLTree<testing, Compare>::Node**>::_S_buffer_size() [46] void std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_construct_node<int>(std::_Rb_tree_node<int>*, int&&)
  [61] __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [172] std::_Deque_iterator<AVLTree<testing, Compare>::Node*, AVLTree<testing, Compare>::Node*&, AVLTree<testing, Compare>::Node**>::_Deque_iterator(std::_Deque_iterator<AVLTree<testing, Compare>::Node*, AVLTree<testing, Compare>::Node*&, AVLTree<testing, Compare>::Node**> const&) [81] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator()
 [335] __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [297] std::_Deque_iterator<AVLTree<testing, Compare>::Node*, AVLTree<testing, Compare>::Node*&, AVLTree<testing, Compare>::Node**>::_Deque_iterator() [16] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&)
  [26] __gnu_cxx::__aligned_membuf<int>::_M_ptr() [180] std::_Deque_iterator<AVLTree<testing, Compare>::Node*, AVLTree<testing, Compare>::Node*&, AVLTree<testing, Compare>::Node**>::operator--() [70] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::end()
  [27] __gnu_cxx::__aligned_membuf<int>::_M_addr() [298] std::_Deque_iterator<AVLTree<testing*, std::less<testing*> >::Node*, AVLTree<testing*, std::less<testing*> >::Node*&, AVLTree<testing*, std::less<testing*> >::Node**>::_M_set_node(AVLTree<testing*, std::less<testing*> >::Node***) [69] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin()
 [137] bool __gnu_cxx::__is_null_pointer<char>(char*) [299] std::_Deque_iterator<AVLTree<testing*, std::less<testing*> >::Node*, AVLTree<testing*, std::less<testing*> >::Node*&, AVLTree<testing*, std::less<testing*> >::Node**>::_S_buffer_size() [11] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::erase(int const&)
 [155] AVLTree<testing, Compare>::sidewaysHelper(AVLTree<testing, Compare>::Node*, std::integral_constant<bool, false>) const [217] std::_Deque_iterator<AVLTree<testing*, std::less<testing*> >::Node*, AVLTree<testing*, std::less<testing*> >::Node*&, AVLTree<testing*, std::less<testing*> >::Node**>::_Deque_iterator(std::_Deque_iterator<AVLTree<testing*, std::less<testing*> >::Node*, AVLTree<testing*, std::less<testing*> >::Node*&, AVLTree<testing*, std::less<testing*> >::Node**> const&) [42] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_end()
 [279] AVLTree<testing, Compare>::size() const [300] std::_Deque_iterator<AVLTree<testing*, std::less<testing*> >::Node*, AVLTree<testing*, std::less<testing*> >::Node*&, AVLTree<testing*, std::less<testing*> >::Node**>::_Deque_iterator() [18] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*)
 [133] AVLTree<testing, Compare>::TEqual(testing const&, testing const&) const [259] std::_Deque_iterator<AVLTree<testing*, std::less<testing*> >::Node*, AVLTree<testing*, std::less<testing*> >::Node*&, AVLTree<testing*, std::less<testing*> >::Node**>::operator--() [68] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node_base const*)
 [164] AVLTree<testing, Compare>::Iterator::operator*() const [301] std::_Deque_iterator<AVLTree<int, std::less<int> >::Node*, AVLTree<int, std::less<int> >::Node*&, AVLTree<int, std::less<int> >::Node**>::_M_set_node(AVLTree<int, std::less<int> >::Node***) [36] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_left(std::_Rb_tree_node_base*)
 [280] AVLTree<testing, Compare>::sideways(AVLTree<testing, Compare>::Node*, int) const [302] std::_Deque_iterator<AVLTree<int, std::less<int> >::Node*, AVLTree<int, std::less<int> >::Node*&, AVLTree<int, std::less<int> >::Node**>::_S_buffer_size() [82] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin()
 [281] AVLTree<testing*, std::less<testing*> >::sidewaysHelper(AVLTree<testing*, std::less<testing*> >::Node*, std::integral_constant<bool, true>) const [109] std::_Deque_iterator<AVLTree<int, std::less<int> >::Node*, AVLTree<int, std::less<int> >::Node*&, AVLTree<int, std::less<int> >::Node**>::_Deque_iterator(std::_Deque_iterator<AVLTree<int, std::less<int> >::Node*, AVLTree<int, std::less<int> >::Node*&, AVLTree<int, std::less<int> >::Node**> const&) [38] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*)
 [282] AVLTree<testing*, std::less<testing*> >::sideways(AVLTree<testing*, std::less<testing*> >::Node*, int) const [303] std::_Deque_iterator<AVLTree<int, std::less<int> >::Node*, AVLTree<int, std::less<int> >::Node*&, AVLTree<int, std::less<int> >::Node**>::_Deque_iterator() [41] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_right(std::_Rb_tree_node_base*)
   [8] AVLTree<int, std::less<int> >::TEqual(int const&, int const&) const [112] std::_Deque_iterator<AVLTree<int, std::less<int> >::Node*, AVLTree<int, std::less<int> >::Node*&, AVLTree<int, std::less<int> >::Node**>::operator--() [65] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree()
 [120] Compare::operator()(testing, testing) const [385] std::_Rb_tree_header::_M_reset() [39] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree()
 [226] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::max_size() const [386] std::_Rb_tree_header::_Rb_tree_header() [143] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
 [336] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Node*>::max_size() const [244] std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::deallocate(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*, unsigned long) [121] std::__deque_buf_size(unsigned long)
 [227] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::max_size() const [156] void std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::destroy<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*) [144] std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
 [337] __gnu_cxx::new_allocator<AVLTree<testing*, std::less<testing*> >::Node*>::max_size() const [245] std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::allocate(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, unsigned long) [214] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [338] __gnu_cxx::new_allocator<AVLTree<int, std::less<int> >::Node*>::max_size() const [157] void std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::construct<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData>(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*, AVLTree<testing, Compare>::Iterator::IteratorNodeData&&) [147] std::remove_reference<AVLTree<testing, Compare>::Iterator::IteratorNodeData&>::type&& std::move<AVLTree<testing, Compare>::Iterator::IteratorNodeData&>(AVLTree<testing, Compare>::Iterator::IteratorNodeData&)
 [339] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Node**>::max_size() const [387] std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Node*> >::deallocate(std::allocator<AVLTree<testing, Compare>::Node*>&, AVLTree<testing, Compare>::Node**, unsigned long) [90] std::remove_reference<int&>::type&& std::move<int&>(int&)
 [340] __gnu_cxx::new_allocator<AVLTree<testing*, std::less<testing*> >::Node**>::max_size() const [181] void std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Node*> >::destroy<AVLTree<testing, Compare>::Node*>(std::allocator<AVLTree<testing, Compare>::Node*>&, AVLTree<testing, Compare>::Node**) [134] AVLTree<testing, Compare>::Iterator::IteratorNodeData&& std::forward<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(std::remove_reference<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::type&)
